Gr Liv Area,Bedroom AbvGr,Neighborhood,Year Built,Year Remod/Add,Yr Sold,Total Bsmt SF,SalePrice
1688,4,ClearCr,1997,1997,2008,616,200000
990,3,CollgCr,1994,1994,2008,990,155000
1099,3,CollgCr,1995,2006,2008,1099,144000
990,3,CollgCr,1994,1995,2008,990,145000
1652,3,CollgCr,2000,2000,2008,782,207500
1790,3,CollgCr,1999,1999,2008,873,193000
1724,3,CollgCr,1998,1999,2008,880,188000
1479,3,CollgCr,1999,2000,2008,1468,191000
1494,3,CollgCr,2002,2002,2008,1494,221000
1792,3,CollgCr,2001,2001,2008,963,231500
1823,3,CollgCr,2000,2001,2008,928,235000
1786,3,CollgCr,2001,2002,2008,920,223500
985,3,CollgCr,1977,1977,2008,985,149900
1558,2,CollgCr,1975,2001,2008,864,163000
924,3,CollgCr,1975,1975,2008,924,110000
864,3,CollgCr,1972,1972,2008,864,127000
780,2,CollgCr,1972,1972,2008,780,124900
1795,3,CollgCr,2002,2002,2008,1777,230000
1852,3,CollgCr,1999,2000,2008,1004,230000
2031,3,CollgCr,1998,1999,2008,1153,222500
1768,3,CollgCr,2003,2003,2008,884,224900
2327,4,CollgCr,2003,2003,2008,1129,240000
1640,3,CollgCr,2003,2003,2008,798,183000
1764,3,CollgCr,1999,2000,2008,850,207000
1908,4,CollgCr,1994,1995,2008,915,210000
848,1,CollgCr,2003,2003,2008,848,136500
1493,3,CollgCr,1997,1998,2008,1478,208900
1838,2,CollgCr,1997,1998,2008,1838,185000
1536,3,CollgCr,2002,2003,2008,1536,214000
1710,3,CollgCr,2003,2003,2008,856,208500
1445,3,CollgCr,2004,2004,2008,1445,186500
1436,3,CollgCr,2004,2004,2008,1436,210000
1582,3,CollgCr,2004,2004,2008,770,185900
1234,3,CollgCr,2007,2007,2008,1234,179900
1564,3,CollgCr,2007,2007,2008,1564,218836
1361,3,CollgCr,2007,2007,2008,1351,193000
1456,3,CollgCr,2005,2005,2008,728,189000
1092,3,Edwards,1966,1966,2008,1092,123000
1256,3,Edwards,1965,1965,2008,1256,147500
1033,3,Edwards,1976,1976,2008,456,165000
1127,3,Edwards,1976,1976,2008,1127,135000
1181,3,Edwards,1972,1972,2008,1138,137500
1656,3,Edwards,2003,2004,2008,746,165400
1398,3,Edwards,1976,2001,2008,684,160500
1132,2,Edwards,2005,2005,2008,1132,176000
5642,3,Edwards,2008,2008,2008,6110,160000
1072,2,Edwards,2005,2005,2008,547,148000
930,2,Edwards,1953,1953,2008,911,99000
1200,3,Edwards,1946,1995,2008,768,130500
1470,4,Edwards,1954,1972,2008,941,135000
1393,3,Edwards,1955,1955,2008,816,135500
1204,3,Edwards,1954,1954,2008,416,100000
1292,3,Edwards,1923,2008,2008,949,108000
2192,4,SWISU,1939,1997,2008,720,179500
1694,4,SWISU,1925,1950,2008,1181,136500
1424,2,SWISU,1921,1950,2008,1228,168000
2601,4,SWISU,1921,1998,2008,612,189000
1920,4,SWISU,1930,1950,2008,960,161900
1316,2,Crawfor,1926,1950,2008,644,145000
2555,3,Crawfor,1922,1994,2008,588,191000
1680,4,Crawfor,1915,1976,2008,840,177000
1264,3,Crawfor,1914,1995,2008,676,147500
790,2,SWISU,1930,1950,2008,768,91000
1512,3,Crawfor,1925,1997,2008,798,231000
1639,3,SWISU,1936,1950,2008,1064,115000
1502,3,Crawfor,1931,2000,2008,776,149000
1660,3,Crawfor,1934,1995,2008,715,188700
1091,2,Crawfor,1951,1951,2008,1091,104000
1873,4,Crawfor,1935,1950,2008,608,257076
2161,3,Crawfor,1950,2000,2008,832,263400
1898,3,Crawfor,1956,1956,2008,1898,236500
1032,2,Blueste,1980,1980,2008,516,116500
1556,3,Blueste,1980,1980,2008,716,151000
919,2,IDOTRR,1926,1998,2008,894,126000
1090,3,IDOTRR,1940,2006,2008,720,120000
778,2,IDOTRR,1940,1955,2008,740,120500
1656,3,IDOTRR,1967,1967,2008,624,126000
912,2,IDOTRR,1930,1995,2008,520,99500
1955,4,IDOTRR,1958,1958,2008,1151,165500
733,2,IDOTRR,1952,1952,2008,0,13100
1361,2,IDOTRR,1895,1950,2008,173,89000
1317,3,IDOTRR,1920,1950,2008,649,40000
1049,2,IDOTRR,1910,2000,2008,356,80900
894,2,IDOTRR,1935,1950,2008,894,81000
864,3,IDOTRR,1920,1950,2008,592,65000
1652,2,Crawfor,2008,2008,2008,1600,392500
1648,2,Crawfor,2007,2008,2008,1596,294464
1646,2,Crawfor,2004,2005,2008,1594,250000
1646,2,Crawfor,2004,2005,2008,1594,275000
1118,3,Mitchel,1977,1977,2008,1096,171000
1279,3,Mitchel,1977,1977,2008,1196,171500
1872,4,Mitchel,1976,1976,2008,0,100000
1689,3,Mitchel,1991,1991,2008,1680,228500
1501,2,Timber,1986,1986,2008,1277,241500
1537,3,Timber,2006,2007,2008,1518,294000
1646,3,Timber,2007,2008,2008,1638,293077
1780,3,Timber,2007,2007,2008,920,264966
1442,3,Timber,2006,2007,2008,352,172500
1394,3,Timber,2006,2007,2008,384,167500
1612,3,Timber,2008,2008,2008,796,218689
1495,3,Timber,1989,1989,2008,1495,150000
1651,3,Timber,1986,1986,2008,1606,184000
1256,3,Timber,1986,1986,2008,1256,180000
1509,3,Timber,1988,1989,2008,1461,175000
1440,3,Timber,2003,2003,2008,1432,232500
2262,4,Timber,2003,2003,2008,1482,305000
1728,3,Timber,2007,2007,2008,1884,298751
1964,3,Timber,2005,2006,2008,1964,370000
1344,2,Mitchel,1997,1998,2008,1344,209200
1344,2,Mitchel,1997,1998,2008,1344,206300
1189,2,Mitchel,1997,1997,2008,1189,160500
1200,3,Mitchel,1964,1964,2008,1200,173000
1475,4,MeadowV,1976,1976,2008,550,129500
988,2,MeadowV,1973,2006,2008,526,105000
988,1,MeadowV,1973,1973,2008,462,94900
988,2,Mitchel,1954,1954,2008,988,113000
816,2,Mitchel,1983,1983,2008,816,128500
923,3,Mitchel,1984,1985,2008,876,119500
816,3,Mitchel,1982,2008,2008,816,130500
816,2,Mitchel,1982,2003,2008,816,138000
845,3,Mitchel,1982,2005,2008,845,134500
1750,4,Mitchel,1940,1985,2008,983,160000
889,3,Mitchel,1984,1984,2008,864,137500
1587,3,NAmes,1971,1971,2007,1587,167300
1277,2,NAmes,1970,1970,2007,1277,167000
2223,3,NAmes,1973,1973,2007,2223,244000
2217,4,NAmes,1970,1970,2007,2217,268000
1600,3,Gilbert,1997,1997,2007,916,169000
1384,3,Gilbert,1997,1997,2007,384,161500
1652,2,StoneBr,2000,2000,2007,1494,251000
1553,3,Gilbert,1996,1996,2007,691,178750
1253,3,Gilbert,1995,1996,2007,1237,176000
2299,5,Gilbert,1999,2003,2007,938,204000
1128,3,Gilbert,1964,1964,2007,1302,154204
1179,2,StoneBr,1988,1988,2007,1166,182000
1321,1,StoneBr,1990,1990,2007,1312,212000
1922,3,StoneBr,2005,2006,2007,1922,377426
2541,4,StoneBr,2005,2005,2007,1149,349265
2338,4,StoneBr,2006,2007,2007,2660,591587
1424,3,Gilbert,1969,1990,2007,1100,155000
1612,2,StoneBr,2006,2006,2007,1612,319900
1419,2,StoneBr,2007,2007,2007,1419,392000
2234,1,StoneBr,2006,2006,2007,2220,441929
2042,3,StoneBr,2006,2007,2007,1742,455000
1868,3,NWAmes,1984,2003,2007,585,178000
1479,3,NWAmes,1981,2003,2007,725,176000
1664,3,NWAmes,1978,1985,2007,1529,213000
1930,4,NWAmes,1979,1979,2007,780,192000
1969,3,NWAmes,1977,1977,2007,808,190000
1177,3,NWAmes,1984,1984,2007,1153,151500
1725,3,NWAmes,1979,1979,2007,539,197000
1353,2,NWAmes,1979,1999,2007,1259,192350
1620,4,NWAmes,1969,1969,2007,780,152000
1220,2,NWAmes,1971,1971,2007,1625,170000
1484,3,NWAmes,1971,1971,2007,1484,175000
1743,3,NWAmes,1968,1968,2007,702,175000
1324,3,NWAmes,1976,1976,2007,1228,174000
1877,4,NWAmes,1974,1974,2007,1084,178900
1109,3,NAmes,1971,2005,2007,372,139000
1422,3,NAmes,1970,1990,2007,925,155000
914,3,NAmes,1970,2002,2007,914,133000
950,3,NAmes,1971,1971,2007,950,119500
872,3,NAmes,1971,1971,2007,858,123000
864,3,NAmes,1971,1971,2007,864,120500
767,1,NAmes,1998,1998,2007,723,133000
1337,2,NAmes,2001,2001,2007,1337,155000
1337,2,NAmes,1997,1998,2007,1405,177000
1092,3,BrDale,1973,1973,2007,525,113500
1218,3,BrDale,1973,1973,2007,672,113000
1218,4,BrDale,1973,1973,2007,672,113700
1302,3,BrDale,1970,1970,2007,630,106000
1365,2,BrDale,1971,1971,2007,765,122500
1548,3,NPkVill,1976,1976,2007,804,155000
1055,2,NPkVill,1978,1978,2007,1061,142500
988,3,NAmes,1966,1966,2007,988,129250
1816,3,NridgHt,2006,2007,2007,1790,356000
1828,3,NridgHt,2007,2007,2007,1822,314813
1694,3,NridgHt,2007,2007,2007,1694,318000
1694,3,NridgHt,2006,2007,2007,1694,322400
1734,3,NridgHt,2007,2007,2007,1734,318000
2122,2,NridgHt,2007,2007,2007,2108,345474
2121,3,NridgHt,2006,2007,2007,2121,415298
2656,3,NridgHt,2007,2007,2007,1934,492000
2550,4,NridgHt,2006,2007,2007,1108,338931
2046,2,NridgHt,2005,2006,2007,1994,450000
2172,3,NridgHt,2006,2006,2007,1063,280000
2552,3,NridgHt,2007,2007,2007,2552,479069
1973,3,NridgHt,2006,2006,2007,1935,395000
2643,3,NridgHt,2006,2006,2007,2153,380000
1634,3,NridgHt,2006,2006,2007,1626,250000
1976,2,NridgHt,2006,2007,2007,1976,440000
2758,4,NridgHt,2005,2006,2007,1704,418000
2290,2,NridgHt,2007,2007,2007,2320,500067
2152,3,NridgHt,2007,2008,2007,1582,260116
2473,4,NridgHt,2004,2005,2007,1143,317000
2100,3,NridgHt,2007,2007,2007,918,319500
2161,3,NridgHt,2007,2007,2007,1582,325624
1802,3,NridgHt,2006,2006,2007,1802,372000
2956,5,NridgHt,2004,2004,2007,1706,342000
2468,4,NridgHt,2004,2004,2007,1136,354000
2385,3,NridgHt,2003,2003,2007,1317,350000
2374,4,NridgHt,2003,2004,2007,1181,285000
1614,3,NridgHt,2005,2006,2007,1614,245700
1721,3,NridgHt,2005,2005,2007,1721,232698
1828,3,NridgHt,2006,2007,2007,1298,250000
1362,2,NridgHt,2005,2006,2007,1362,194700
1302,1,NridgHt,2005,2006,2007,1302,204000
1302,1,NridgHt,2005,2006,2007,1302,200000
1362,2,NridgHt,2005,2006,2007,1362,207000
1554,2,NridgHt,2006,2006,2007,1554,209500
1554,2,NridgHt,2006,2006,2007,1554,209500
1370,2,NridgHt,2006,2006,2007,1370,202500
1577,2,NridgHt,2005,2005,2007,1577,280000
1561,2,NridgHt,2005,2005,2007,1561,277500
1869,2,NridgHt,2007,2007,2007,1869,318061
1324,2,NridgHt,2006,2006,2007,1324,221370
1405,2,NridgHt,2003,2003,2007,1405,200000
1536,3,Gilbert,2005,2006,2007,768,176000
1484,3,Gilbert,2005,2007,2007,783,178900
1458,3,Gilbert,2006,2007,2007,608,168165
1495,3,Gilbert,2006,2006,2007,738,171925
1746,3,Gilbert,2006,2007,2007,698,198444
1326,3,Gilbert,2005,2005,2007,1326,203000
1456,3,Gilbert,2007,2007,2007,728,179540
1302,3,Gilbert,2007,2007,2007,1302,176485
1340,3,Gilbert,2007,2007,2007,1340,181134
1412,3,Gilbert,2006,2007,2007,616,156932
1504,3,Gilbert,2007,2007,2007,752,166000
1456,3,Gilbert,2007,2007,2007,728,177594
1258,3,Gilbert,2007,2007,2007,1246,173500
1258,2,Blmngtn,2006,2007,2007,1258,172500
1402,2,Blmngtn,2006,2007,2007,1258,194201
1266,2,Blmngtn,2007,2007,2007,1266,185485
1530,3,Gilbert,2004,2004,2007,1530,259000
1119,2,Gilbert,2004,2005,2007,835,188500
1374,3,Gilbert,2004,2004,2007,384,175000
1959,4,Gilbert,2004,2005,2007,847,215000
1525,3,Gilbert,2006,2006,2007,1510,206580
1720,3,Gilbert,2004,2004,2007,840,183500
1948,4,Gilbert,2003,2003,2007,847,211000
1647,3,Gilbert,1999,2000,2007,953,175000
1430,3,Gilbert,2000,2000,2007,384,170000
1690,3,Gilbert,2000,2000,2007,915,187000
1644,3,Gilbert,1999,2000,2007,941,185000
4476,4,NoRidge,1996,1996,2007,2396,745000
2551,4,NoRidge,1997,1998,2007,1779,384500
3078,4,NoRidge,1998,1998,2007,1408,410000
2582,4,NoRidge,1998,1999,2007,1389,322500
2385,4,NoRidge,1998,1998,2007,1066,252000
4316,4,NoRidge,1994,1995,2007,2444,755000
2013,3,NoRidge,1996,1997,2007,1117,269790
2398,3,NoRidge,1996,1997,2007,1379,315750
2520,4,NoRidge,1995,1995,2007,1203,290000
2531,4,NoRidge,1995,1995,2007,1318,290000
2202,4,NoRidge,1992,1993,2007,1105,263000
2538,4,NoRidge,1996,1997,2007,1325,330000
1369,3,Somerst,2007,2007,2007,1369,213133
1542,3,Somerst,2007,2007,2007,1542,260261
1905,3,Somerst,2006,2006,2007,1905,320000
1464,3,Somerst,2007,2007,2007,1485,282922
1534,3,Somerst,2006,2006,2007,1524,215000
1966,1,Somerst,2007,2007,2007,1966,419005
1636,3,Somerst,2006,2006,2007,1623,255000
1795,2,Somerst,2006,2007,2007,1795,147000
1726,3,Somerst,2007,2007,2007,1726,311872
1689,3,Somerst,2007,2007,2007,1689,248328
1588,3,Somerst,2006,2006,2007,1588,227000
1538,3,Somerst,2005,2005,2007,1538,260000
1496,3,Somerst,2007,2007,2007,1496,225000
1506,3,Somerst,2005,2006,2007,1494,249000
1694,3,Somerst,2004,2005,2007,1686,307000
1977,3,Somerst,2006,2006,2007,982,250000
1830,3,Somerst,2006,2006,2007,1302,221300
1338,3,Somerst,2007,2007,2007,1338,208900
1335,3,Somerst,2006,2007,2007,1335,210400
1792,3,Somerst,2007,2007,2007,896,255000
1588,3,Somerst,2007,2007,2007,725,212109
1959,3,Somerst,2006,2006,2007,1088,270000
2610,4,Somerst,2007,2007,2007,1184,303477
1656,3,Somerst,2006,2006,2007,1656,249700
1761,3,Somerst,2007,2007,2007,874,227875
1584,2,Somerst,2007,2007,2007,1574,261329
1685,2,Somerst,2006,2006,2007,1685,253000
2443,4,Somerst,2004,2004,2007,1158,265000
2466,4,Somerst,2004,2005,2007,1580,340000
1094,3,SawyerW,2003,2004,2007,1094,149000
1486,3,SawyerW,2006,2006,2007,1461,181000
1721,3,SawyerW,1994,1994,2007,928,201000
1349,3,SawyerW,2000,2001,2007,1349,179000
1575,2,SawyerW,1992,1992,2007,1575,179200
1266,2,SawyerW,1980,1980,2007,630,128000
2020,4,SawyerW,1977,1977,2007,0,144000
894,2,Sawyer,1977,1977,2007,894,120750
970,2,Sawyer,1963,1963,2007,970,132500
1057,3,Sawyer,1962,1962,2007,1057,132000
1120,3,Sawyer,1961,1961,2007,1040,129000
1696,3,Sawyer,1962,1962,2007,1140,143900
1040,3,Sawyer,1968,1968,2007,1040,145000
1037,2,Sawyer,1974,1974,2007,1037,129000
1055,2,Sawyer,1973,2006,2007,1044,147000
2872,4,NoRidge,1992,2000,2007,1683,285000
1378,2,Somerst,2004,2004,2007,1378,214000
1151,2,Somerst,2006,2007,2007,1141,166000
1565,2,Somerst,2006,2007,2007,1511,193800
1352,2,Somerst,2006,2007,2007,1352,208900
1352,2,Somerst,2006,2007,2007,1352,194000
1250,2,Somerst,2006,2007,2007,625,164700
1501,3,Somerst,1999,1999,2007,744,176500
1458,2,Somerst,1999,1999,2007,729,176000
1573,3,Somerst,2000,2000,2007,756,177000
1441,2,Somerst,1999,2000,2007,776,174000
1950,3,Somerst,1997,1998,2007,975,239000
1358,3,Somerst,1999,2000,2007,1339,204000
2362,3,Somerst,1998,1998,2007,1220,312500
1494,1,Veenker,1994,1995,2007,1494,279700
2362,3,Veenker,1980,1980,2007,2002,255000
1437,3,Veenker,1976,2004,2007,1437,218000
1295,1,Greens,1978,1998,2007,1057,213750
1855,3,Veenker,1976,1994,2007,528,187000
1262,3,Veenker,1976,1976,2007,1262,181500
2497,2,Veenker,1981,1981,2007,2461,373000
1152,3,NWAmes,1968,1968,2007,912,143450
2411,4,NWAmes,1970,1970,2007,1008,240050
1295,3,NWAmes,1968,1968,2007,1295,164000
1610,3,NWAmes,1972,1987,2007,1124,185000
1594,2,NWAmes,1993,1993,2007,1594,188500
2075,3,NWAmes,1993,1993,2007,1148,255000
1093,3,NWAmes,1966,1966,2007,1093,158500
1242,3,NWAmes,1973,1973,2007,1242,175500
1052,3,NWAmes,1963,1963,2007,1052,127000
1107,3,NAmes,1967,1993,2007,949,127000
1073,3,NAmes,1965,1965,2007,1073,156000
1065,3,NAmes,1960,1960,2007,1065,126500
1138,3,NAmes,1958,1958,2007,588,145000
912,2,NAmes,1958,1985,2007,912,120000
1074,2,NAmes,1956,1956,2007,894,124000
964,3,NAmes,1961,1961,2007,964,137500
894,3,NAmes,1960,1960,2007,894,117600
1200,3,NAmes,1966,1966,2007,1174,163500
1042,3,NAmes,1965,1965,2007,1042,161000
1302,3,NAmes,1964,1991,2007,1302,158000
2154,5,NAmes,1964,1997,2007,845,224500
1327,3,NAmes,1959,2002,2007,1063,150750
1224,2,NAmes,1962,1962,2007,0,101800
932,2,NAmes,1950,1950,2007,932,124000
908,2,NAmes,1940,1996,2007,822,138500
808,2,BrkSide,1958,2000,2007,808,112000
1977,4,NAmes,1964,1978,2007,816,165000
1150,2,NAmes,1955,1955,2007,1078,144000
1920,4,NAmes,1948,1950,2007,928,137000
1376,3,NAmes,1941,1950,2007,768,105000
1644,3,NAmes,1942,1995,2007,728,146500
1560,4,NAmes,1968,1968,2007,1560,126000
1254,3,NAmes,1961,1961,2007,1218,158500
912,2,NAmes,1958,1958,2007,912,114500
1524,3,NAmes,1958,1958,2007,874,144000
936,2,NAmes,1957,1999,2007,936,141000
1008,3,NAmes,1956,1956,2007,1008,131000
1053,3,NAmes,1963,1963,2007,1053,142100
1056,3,NAmes,1958,1992,2007,1056,139000
1442,4,NAmes,1958,1958,2007,1442,157900
1056,3,NAmes,1954,2005,2007,1056,139400
1244,3,NAmes,1957,1957,2007,1244,150000
1144,3,NAmes,1960,1960,2007,1144,120000
1721,4,NAmes,1957,1969,2007,1331,174850
922,2,NAmes,1957,1957,2007,922,116000
1048,3,NAmes,1956,1956,2007,1048,135000
1411,3,NAmes,1955,1975,2007,1204,130000
1216,3,NAmes,1955,1955,2007,1216,129500
1154,3,NAmes,1953,2006,2007,864,142000
1560,4,NAmes,1958,1958,2007,1560,128600
948,2,NAmes,1952,1952,2007,948,125000
1040,3,NAmes,1953,1953,2007,1040,136000
1008,2,NAmes,1953,2006,2007,1008,134500
925,3,NAmes,1956,2003,2007,925,127000
1360,3,NAmes,1955,1955,2007,384,130000
1540,4,NAmes,1955,1955,2007,1190,115000
925,3,NAmes,1955,1955,2007,923,116900
928,2,NAmes,1956,2000,2007,928,132000
1647,3,NAmes,1953,1953,2007,1105,153000
893,2,NAmes,1949,2003,2007,845,135000
3086,4,NAmes,1935,2007,2007,666,301600
1034,2,OldTown,1940,1950,2007,735,109000
1281,1,OldTown,1925,1993,2007,1151,128500
968,4,OldTown,1927,2007,2007,656,64500
691,2,OldTown,1920,1950,2007,691,86000
1651,4,NAmes,1963,1999,2007,725,172000
888,3,NAmes,1961,1961,2007,920,120000
952,3,NAmes,1968,1968,2007,952,128500
2080,5,NAmes,1969,1969,2007,1040,135000
924,3,NAmes,1949,2006,2007,672,122900
1082,2,NAmes,1948,1950,2007,1082,119200
1846,3,NAmes,1949,1950,2007,1040,143000
988,3,NAmes,1950,1950,2007,876,119000
1238,3,NAmes,1950,1950,2007,864,102000
864,3,NAmes,1950,2002,2007,864,129000
1134,2,NAmes,1960,2002,2007,1010,135000
1170,3,NAmes,1958,1958,2007,1170,140000
1242,3,NAmes,1960,1960,2007,1242,152000
1377,3,NAmes,1960,1960,2007,1377,156500
925,3,NAmes,1961,1961,2007,0,99000
1851,3,NAmes,1964,1993,2007,822,187000
1812,4,NAmes,1962,1962,2007,864,169500
864,2,NAmes,1962,1962,2007,864,125500
936,3,NAmes,1962,1962,2007,896,130000
960,2,OldTown,1926,1980,2007,850,103000
1432,2,OldTown,1910,2002,2007,264,132000
1296,3,OldTown,1927,1950,2007,845,127500
1022,2,OldTown,1922,1950,2007,1022,89500
936,2,OldTown,1980,1980,2007,936,140000
967,2,OldTown,1920,1990,2007,967,99900
1047,2,OldTown,1885,1995,2007,641,100000
1072,2,OldTown,1940,1950,2007,808,130000
1174,2,OldTown,1900,2006,2007,680,135000
1183,2,OldTown,1948,2002,2007,649,120000
1131,2,OldTown,1937,2000,2007,907,89471
1141,3,OldTown,1900,1950,2007,570,85000
960,2,OldTown,1920,1950,2007,960,108500
1798,4,OldTown,1900,1950,2007,1075,137000
968,2,OldTown,1923,2006,2007,968,100000
1642,4,OldTown,1927,1950,2007,728,145000
1472,3,OldTown,1925,1994,2007,702,125000
1232,3,OldTown,1910,1950,2007,616,114000
2337,5,OldTown,1900,1950,2007,662,90000
1650,3,OldTown,1910,1990,2007,926,144100
2210,5,OldTown,1880,1950,2007,1008,117500
1358,3,OldTown,1930,2005,2007,687,124500
2454,3,OldTown,1879,1987,2007,819,185000
2291,4,OldTown,1910,1998,2007,1214,133900
1616,3,OldTown,1926,2004,2007,1149,152000
1559,2,OldTown,1948,1973,2007,1559,153500
2554,3,OldTown,1890,1998,2007,718,159500
1248,2,OldTown,1930,1950,2007,912,87000
968,2,OldTown,1956,1956,2007,0,104500
1382,1,OldTown,1949,2002,2007,0,110000
1060,1,BrkSide,1925,1994,2007,756,136500
1435,3,BrkSide,1950,1950,2007,910,128250
1167,3,BrkSide,1920,1950,2007,915,144000
1635,3,BrkSide,1923,1950,2007,1065,210000
1274,3,BrkSide,1939,1998,2007,728,135000
1232,3,BrkSide,1939,1950,2007,600,128000
1218,3,BrkSide,1941,1950,2007,735,131000
884,2,BrkSide,1939,1950,2007,884,113000
1322,4,BrkSide,1939,1952,2007,672,132000
1426,3,BrkSide,1930,1992,2007,966,131750
1281,2,BrkSide,1926,1950,2007,756,132500
1513,4,BrkSide,1920,2004,2007,939,137500
854,2,BrkSide,1929,2001,2007,832,132000
1367,3,BrkSide,1931,1950,2007,884,127500
986,2,BrkSide,1926,1950,2007,960,102000
2264,4,OldTown,1918,1995,2007,1100,200000
1824,3,BrkSide,1919,1950,2007,764,180500
1376,3,BrkSide,1920,1950,2007,768,165000
1316,4,BrkSide,1926,1950,2007,750,90000
1396,3,BrkSide,1915,2003,2007,698,153575
2526,5,OldTown,1916,1950,2007,714,136000
1173,3,OldTown,1901,1950,2007,592,113000
1214,2,OldTown,1901,1950,2007,969,117000
1108,3,IDOTRR,1930,1950,2007,637,139400
2294,5,IDOTRR,1963,1963,2007,741,202500
1375,3,IDOTRR,1937,1950,2007,780,141000
1952,4,IDOTRR,1950,2005,2007,976,212300
2180,3,IDOTRR,1915,1950,2007,1138,161000
1315,3,IDOTRR,1958,1958,2007,808,99500
1111,3,IDOTRR,1920,1996,2007,530,101000
1196,2,IDOTRR,1916,1990,2007,1196,109900
1889,4,OldTown,1910,1950,2007,925,122000
1484,3,IDOTRR,1910,1950,2007,771,50000
2267,3,Sawyer,1937,1980,2007,1005,219000
1134,3,Edwards,1940,1950,2007,756,126000
1282,2,SWISU,1942,1979,2007,672,108500
999,3,Sawyer,1963,1963,2007,925,130000
1452,2,Sawyer,1964,1980,2007,1420,158450
1005,3,Sawyer,1964,1964,2007,1005,115400
1029,3,Sawyer,1961,1961,2007,1029,118500
1020,3,Sawyer,1964,2001,2007,980,165000
913,3,Sawyer,1966,1966,2007,814,129000
894,3,Sawyer,1966,1966,2007,894,125000
868,2,Sawyer,1971,1990,2007,768,119900
897,3,Sawyer,1968,1968,2007,876,115000
955,3,Sawyer,1966,1966,2007,955,127000
894,3,Sawyer,1968,1968,2007,894,129000
1285,3,Sawyer,1977,1977,2007,660,143500
1375,3,Sawyer,1956,1998,2007,1240,187000
2654,4,Sawyer,1920,1996,2007,671,158000
1302,2,Sawyer,1940,1998,2007,680,165250
1299,3,Sawyer,1954,1995,2007,967,150000
1176,3,Sawyer,1958,1998,2007,1158,137000
2060,4,ClearCr,1988,1989,2007,1151,211000
1242,2,Edwards,1946,1950,2007,484,109900
2422,4,ClearCr,1954,1994,2007,1288,255000
2158,4,Edwards,1950,2001,2007,1202,243000
1626,3,Edwards,1954,1954,2007,988,154000
864,3,SWISU,1958,1958,2007,864,118000
1038,2,Edwards,1984,1984,2007,1038,130000
1342,4,Edwards,1951,1951,2007,1342,125000
1480,4,Edwards,1951,1994,2007,1080,136500
1362,4,Edwards,1920,1950,2007,951,96000
1340,3,Edwards,1957,2006,2007,0,120000
1822,4,SawyerW,1984,1984,2007,1105,228500
1442,3,SawyerW,1990,1991,2007,910,179900
2243,4,SawyerW,1990,1991,2007,700,225000
2730,4,SawyerW,1986,1987,2007,1502,301000
2127,4,SawyerW,1991,1991,2007,1104,238000
1982,3,SawyerW,1989,1989,2007,807,228500
1958,3,SawyerW,1994,2001,2007,779,220000
2696,4,CollgCr,2007,2007,2007,1264,383970
2828,4,CollgCr,2006,2007,2007,1466,424870
1651,3,CollgCr,2007,2007,2007,1643,250000
2140,3,CollgCr,2006,2007,2007,2140,360000
1494,3,CollgCr,2006,2007,2007,1494,279500
1316,3,CollgCr,2007,2007,2007,1316,200141
1651,3,CollgCr,2007,2007,2007,1643,246500
2574,3,CollgCr,2007,2007,2007,1482,276000
1274,3,CollgCr,2005,2007,2007,1274,203000
1456,3,CollgCr,2006,2006,2007,728,155835
1240,2,CollgCr,2006,2006,2007,1240,194000
1208,2,CollgCr,2007,2007,2007,1208,195400
1546,3,CollgCr,2005,2006,2007,1546,217000
1500,3,CollgCr,2006,2006,2007,1489,212999
1270,2,CollgCr,2005,2006,2007,1270,175900
1795,3,CollgCr,2005,2006,2007,879,191000
1314,3,CollgCr,2006,2006,2007,1314,176432
1743,0,ClearCr,1976,1976,2007,966,279000
990,3,CollgCr,1994,1994,2007,990,126000
1200,3,CollgCr,1995,1995,2007,1200,177500
1308,3,CollgCr,1997,2006,2007,635,175000
990,3,CollgCr,1994,1994,2007,990,146000
1097,3,CollgCr,1996,1996,2007,1097,147900
1786,3,CollgCr,1997,1997,2007,824,204750
1873,3,CollgCr,1999,1999,2007,988,235500
1753,3,CollgCr,1998,1999,2007,853,217000
1690,3,CollgCr,2001,2001,2007,845,190550
1479,3,CollgCr,2003,2003,2007,1453,226000
1668,3,CollgCr,2003,2003,2007,840,180000
894,3,CollgCr,1974,1974,2007,864,131000
1025,3,CollgCr,1976,1976,2007,1015,153500
1009,3,CollgCr,1977,1977,2007,995,160000
1040,3,CollgCr,1977,1977,2007,1040,134900
907,3,CollgCr,1977,1977,2007,876,130000
879,3,CollgCr,1975,1975,2007,864,120000
882,3,CollgCr,1972,1972,2007,882,112500
969,3,CollgCr,1975,1975,2007,969,122000
864,3,CollgCr,1972,2000,2007,864,127000
875,3,CollgCr,1972,2006,2007,385,117000
2000,3,CollgCr,2004,2005,2007,2000,305900
1459,3,CollgCr,2002,2002,2007,1459,192000
1932,3,CollgCr,2003,2003,2007,979,213000
1729,3,CollgCr,2002,2002,2007,860,200000
2452,4,CollgCr,1998,1999,2007,1028,267000
1592,3,CollgCr,1994,1995,2007,1556,228000
1668,3,CollgCr,2002,2002,2007,1626,285000
2090,3,CollgCr,1995,1996,2007,1220,240000
848,1,CollgCr,2003,2003,2007,848,131500
1341,1,CollgCr,1999,2000,2007,1341,246900
1928,4,CollgCr,2003,2004,2007,847,219500
1337,3,CollgCr,2003,2003,2007,1337,185000
1476,3,CollgCr,2007,2007,2007,738,179400
